기준일자,종목코드,종목명,현재가,전일대비,등락률,시가,고가,저가,거래량,시가총액
2025-03-25,377220,프롬바이오,1870,0,0.0,1855,1893,1840,21422,52939700000
2025-03-26,377220,프롬바이오,1875,5,0.27,1854,1892,1825,20274,53081250000
2025-03-24,377300,카카오페이,30650,-1400,-4.37,32050,32150,30400,324587,4127547258650
2025-03-25,377300,카카오페이,30350,-300,-0.98,30750,31050,29950,232297,4087147122350
2025-03-26,377300,카카오페이,30400,50,0.16,30350,30800,29050,405740,4093880478400
2025-03-24,377330,이지트로닉스,5160,-100,-1.9,5250,5260,5120,18001,42002162640
2025-03-25,377330,이지트로닉스,5060,-100,-1.94,5160,5320,5050,18997,41188167240
2025-03-26,377330,이지트로닉스,4975,-85,-1.68,5090,5150,4975,23993,40496271150
2025-03-24,377450,리파인,12520,1240,10.99,11280,12650,11210,109132,216971600000
2025-03-25,377450,리파인,12540,20,0.16,12780,13180,12300,92548,217318200000
2025-03-26,377450,리파인,12640,100,0.8,12650,12650,12310,31603,219051200000
2025-03-24,377460,위니아에이드,1691,0,0.0,0,0,0,0,26030247855
2025-03-25,377460,위니아에이드,1691,0,0.0,0,0,0,0,26030247855
2025-03-26,377460,위니아에이드,1691,0,0.0,0,0,0,0,26030247855
2025-03-24,377480,마음AI,16820,80,0.48,17000,17130,16560,107993,112403199020
2025-03-25,377480,마음AI,16260,-560,-3.33,16900,17050,16190,82119,108660880860
2025-03-26,377480,마음AI,16700,440,2.71,16260,17390,16150,225254,112075670600
2025-03-24,377740,바이오노트,4875,25,0.52,4825,4930,4825,48338,497523234000
2025-03-25,377740,바이오노트,4905,30,0.62,4920,4945,4875,81923,500584915440
2025-03-26,377740,바이오노트,4945,40,0.82,4940,4945,4865,42649,504667157360
2025-03-24,378340,필에너지,17520,-30,-0.17,17630,17930,17350,248492,372928652640
2025-03-25,378340,필에너지,17240,-280,-1.6,17650,17820,16890,369908,366968605680
2025-03-26,378340,필에너지,17790,550,3.19,17040,18740,16960,1419801,378675840780
2025-03-24,378800,샤페론,3220,0,0.0,3220,3250,3170,272185,97060559820
2025-03-25,378800,샤페론,3145,-75,-2.33,3220,3285,3120,435220,94799832495
2025-03-26,378800,샤페론,3245,100,3.18,3210,3245,3095,399256,97814135595
2025-03-24,378850,화승알앤에이,3180,35,1.11,3120,3185,3100,46820,60399721140
2025-03-25,378850,화승알앤에이,3250,70,2.2,3410,3550,3175,1203331,61729274750
2025-03-26,378850,화승알앤에이,3255,5,0.15,3250,3345,3220,175853,61824242865
2025-03-24,379390,이성씨엔아이,8000,0,0.0,0,0,0,0,22731680000
2025-03-25,379390,이성씨엔아이,8000,0,0.0,0,0,0,0,22731680000
2025-03-26,379390,이성씨엔아이,7800,-200,-2.5,7600,7800,7600,6,22163388000
2025-03-24,380540,옵티코어,1498,91,6.47,1406,1544,1391,837889,44789594808
2025-03-25,380540,옵티코어,1539,41,2.74,1509,1594,1509,664765,59468261994
2025-03-26,380540,옵티코어,1730,191,12.41,1560,1740,1515,1871298,66848663580
2025-03-24,381620,제닉스,10090,170,1.71,9950,10230,9750,102840,132359812800
2025-03-25,381620,제닉스,10080,-10,-0.1,10130,11240,10060,907317,132228633600
2025-03-26,381620,제닉스,10140,60,0.6,10110,11050,9980,1189946,133015708800
2025-03-24,381970,케이카,13330,0,0.0,13350,13400,13260,37414,642267033090
2025-03-25,381970,케이카,13270,-60,-0.45,13300,13340,13150,58157,639376108710
2025-03-26,381970,케이카,13100,-170,-1.28,13190,13300,13080,45170,631185156300
2025-03-24,382150,온코크로스,10100,-330,-3.16,10520,10660,10100,432416,120007563700
2025-03-25,382150,온코크로스,10400,300,2.97,10490,11530,10340,3728659,123572144800
2025-03-26,382150,온코크로스,10230,-170,-1.63,10330,10510,10120,497844,121552215510
2025-03-24,382480,지아이텍,2220,-20,-0.89,2230,2235,2185,41127,87372850800
2025-03-25,382480,지아이텍,2620,400,18.02,2235,2745,2155,24040715,103115706800
2025-03-26,382480,지아이텍,2705,85,3.24,2580,2975,2465,25423874,106461063700
2025-03-24,382800,지앤비에스 에코,3680,40,1.1,3645,3690,3570,49512,117138230880
2025-03-25,382800,지앤비에스 에코,3620,-60,-1.63,3650,3680,3600,27433,115228368420
2025-03-26,382800,지앤비에스 에코,3640,20,0.55,3620,3640,3540,41455,115864989240
2025-03-24,382840,원준,10110,-10,-0.1,10150,10310,10100,48439,154395683910
2025-03-25,382840,원준,10020,-90,-0.89,10170,10330,9980,89764,153021241620
2025-03-26,382840,원준,10150,130,1.3,10020,10240,9990,53420,155006547150
2025-03-24,382900,범한퓨얼셀,15040,-10,-0.07,15060,15190,14850,21670,131765440000
2025-03-25,382900,범한퓨얼셀,14710,-330,-2.19,14950,15070,14650,23349,128874310000
2025-03-26,382900,범한퓨얼셀,15240,530,3.6,14710,15500,14640,27202,133517640000
2025-03-24,383220,F&F,66400,-200,-0.3,65500,68000,64800,65631,2543589780000
2025-03-25,383220,F&F,65700,-700,-1.05,65800,66700,64400,68824,2516774827500
2025-03-26,383220,F&F,64500,-1200,-1.83,65000,66300,64400,54957,2470806337500
2025-03-24,383310,에코프로에이치엔,29450,-550,-1.83,29800,30300,29300,39093,617711747400
2025-03-25,383310,에코프로에이치엔,28900,-550,-1.87,29450,29950,28700,40394,606175534800
2025-03-26,383310,에코프로에이치엔,29000,100,0.35,28800,29400,28750,34411,608273028000
2025-03-24,383800,LX홀딩스,6610,10,0.15,6600,6630,6590,73517,504215360900
2025-03-25,383800,LX홀딩스,6580,-30,-0.45,6630,6630,6520,105097,501926940200
2025-03-26,383800,LX홀딩스,6600,20,0.3,6580,6600,6570,57953,503452554000
2025-03-24,38380K,LX홀딩스1우,7850,110,1.42,7740,7900,7740,1077,11502487250
2025-03-25,38380K,LX홀딩스1우,7820,-30,-0.38,7850,7850,7820,255,11458528700
2025-03-26,38380K,LX홀딩스1우,7750,-70,-0.9,7950,7950,7740,1206,11355958750
2025-03-24,383930,디티앤씨알오,6110,120,2.0,6040,6180,5790,203890,78027828320
2025-03-25,383930,디티앤씨알오,6110,0,0.0,6060,6160,5850,145534,78027828320
2025-03-26,383930,디티앤씨알오,5830,-280,-4.58,6090,6090,5800,183153,74452084960
2025-03-24,384470,코어라인소프트,6150,-2260,-26.87,6680,6880,6080,900094,78972543600
2025-03-25,384470,코어라인소프트,6500,350,5.69,6480,7650,6270,3608635,83466916000
2025-03-26,384470,코어라인소프트,6630,130,2.0,6500,7030,6380,681347,85136254320
2025-03-24,387570,파인메딕스,10330,260,2.58,10000,10680,9870,388795,58115547000
2025-03-25,387570,파인메딕스,9910,-420,-4.07,10240,10380,9910,168924,55752669000
2025-03-26,387570,파인메딕스,9660,-250,-2.52,9870,9930,9410,146799,54346194000
2025-03-24,388050,지투파워,7000,-90,-1.27,7000,7110,6960,69847,130966059000
2025-03-25,388050,지투파워,6960,-40,-0.57,7090,7220,6880,202639,130217681520
2025-03-26,388050,지투파워,6970,10,0.14,6920,7080,6920,104701,130404775890
2025-03-24,388610,지에프씨생명과학,13190,620,4.93,13300,13300,12500,50,58069093710
2025-03-25,388610,지에프씨생명과학,13530,340,2.58,13190,13880,12540,1758,59565946770
2025-03-26,388610,지에프씨생명과학,13850,320,2.37,13880,14480,13210,1677,60974749650
2025-03-24,388720,유일로보틱스,64600,3400,5.56,61300,65500,61300,227027,741803479600
2025-03-25,388720,유일로보틱스,60800,-3800,-5.88,64800,64800,60600,169389,698167980800
2025-03-26,388720,유일로보틱스,62100,1300,2.14,61500,62500,60300,80816,713095914600
2025-03-24,388790,라이콤,2510,-15,-0.59,2535,2590,2495,62780,75083964300
2025-03-25,388790,라이콤,2460,-50,-1.99,2580,2595,2435,104697,73588267800
2025-03-26,388790,라이콤,2475,15,0.61,2440,2515,2435,52854,74036976750
2025-03-24,388870,파로스아이바이오,6350,-520,-7.57,6810,6850,6290,174356,82206668200
2025-03-25,388870,파로스아이바이오,6740,390,6.14,6610,6860,6420,118805,87255581680
2025-03-26,388870,파로스아이바이오,6690,-50,-0.74,7150,7180,6650,84330,86608285080
2025-03-24,389020,자람테크놀로지,46400,2900,6.67,43850,46950,43000,194111,287574672000
2025-03-25,389020,자람테크놀로지,43650,-2750,-5.93,45900,46600,43650,94202,270530914500
2025-03-26,389020,자람테크놀로지,44150,500,1.15,43550,44900,42750,58875,273629779500
2025-03-24,389030,지니너스,1300,14,1.09,1286,1301,1248,102338,43357398500
2025-03-25,389030,지니너스,1307,7,0.54,1300,1323,1285,46914,43590861415
2025-03-26,389030,지니너스,1300,-7,-0.54,1291,1315,1290,19329,43357398500
2025-03-24,389140,포바이포,6650,-1100,-14.19,7750,8180,6650,1897029,73899687750
2025-03-25,389140,포바이포,6700,50,0.75,6650,6900,6440,588999,74455324500
2025-03-26,389140,포바이포,6510,-190,-2.84,6700,6750,6400,296720,72343904850
2025-03-24,389260,대명에너지,12400,120,0.98,12190,12450,12140,27103,211420000000
2025-03-25,389260,대명에너지,12620,220,1.77,12260,12660,12260,54224,215171000000
2025-03-26,389260,대명에너지,12690,70,0.55,12620,12690,12140,66574,216364500000
2025-03-24,389470,인벤티지랩,14540,-30,-0.21,14200,14920,14200,64225,146055390500
2025-03-25,389470,인벤티지랩,15380,840,5.78,14600,15710,14460,295350,154493253500
2025-03-26,389470,인벤티지랩,15160,-220,-1.43,15880,15880,14860,125499,152283337000
2025-03-24,389500,에스비비테크,21700,250,1.17,21400,21750,21200,16193,133995416800
2025-03-25,389500,에스비비테크,20950,-750,-3.46,21700,22300,20800,28479,129364238800
2025-03-26,389500,에스비비테크,21150,200,0.95,21000,21400,20500,18091,130599219600
2025-03-24,389650,넥스트바이오메디컬,40900,-1100,-2.62,42000,42500,40900,107511,330806807400
2025-03-25,389650,넥스트바이오메디컬,41900,1000,2.44,41450,42950,41200,127743,338894993400
2025-03-26,389650,넥스트바이오메디컬,42500,600,1.43,42550,43300,42000,93508,343747905000
2025-03-24,389680,유디엠텍,700,1,0.14,692,703,690,174074,28008959300
2025-03-25,389680,유디엠텍,699,-1,-0.14,704,714,693,136679,27968946501
2025-03-26,389680,유디엠텍,686,-13,-1.86,702,749,686,808303,27448780114
2025-03-24,390110,애니메디솔루션,1990,35,1.79,1990,1990,1990,3,18083721030
2025-03-25,390110,애니메디솔루션,1900,-90,-4.52,0,0,0,0,17265864300
2025-03-26,390110,애니메디솔루션,1900,0,0.0,0,0,0,0,17265864300
2025-03-24,391710,코닉오토메이션,1619,-18,-1.1,1614,1649,1610,21971,68103374234
2025-03-25,391710,코닉오토메이션,1609,-10,-0.62,1619,1639,1593,66478,67682723374
2025-03-26,391710,코닉오토메이션,1598,-11,-0.68,1592,1615,1585,29937,67220007428
2025-03-24,393210,토마토시스템,6090,-60,-0.98,6210,6560,6080,1487877,95092572960
2025-03-25,393210,토마토시스템,6180,90,1.48,6090,6340,6040,728368,96497881920
2025-03-26,393210,토마토시스템,5980,-200,-3.24,6180,6220,5900,455193,93374973120
2025-03-24,393890,더블유씨피,8480,-100,-1.17,8550,8620,8420,107915,286989861120
2025-03-25,393890,더블유씨피,8150,-330,-3.89,8620,8690,8120,182060,275821623600
2025-03-26,393890,더블유씨피,8320,170,2.09,8190,8500,8120,127685,281574958080
2025-03-24,393970,대진첨단소재,14050,210,1.52,14600,15060,13980,3782162,207895321000
2025-03-25,393970,대진첨단소재,15220,1170,8.33,13850,16840,13830,16122600,225207600400
2025-03-26,393970,대진첨단소재,15550,330,2.17,15840,17590,15250,17481538,230090551000
2025-03-24,394280,오픈엣지테크놀로지,14110,-250,-1.74,14390,14630,14090,65690,308834134770
2025-03-25,394280,오픈엣지테크놀로지,13540,-570,-4.04,14130,14330,13540,81314,296358198780
2025-03-26,394280,오픈엣지테크놀로지,13700,160,1.18,13670,13840,13310,53951,299860215900
2025-03-24,394800,쓰리빌리언,5950,-160,-2.62,6120,6170,5840,1140417,188743157050
2025-03-25,394800,쓰리빌리언,6060,110,1.85,6080,6420,5990,5709988,192232526340
2025-03-26,394800,쓰리빌리언,6260,200,3.3,6120,6300,6030,2935961,198576834140
2025-03-24,395400,SK리츠,5090,-10,-0.2,5110,5160,5020,249966,1394984884520
2025-03-25,395400,SK리츠,5070,-20,-0.39,5140,5150,5050,149371,1389503607960
2025-03-26,395400,SK리츠,5010,-60,-1.18,5100,5120,4995,238892,1373059778280
2025-03-24,396270,넥스트칩,7420,120,1.64,7240,7480,7070,117491,134219934800
2025-03-25,396270,넥스트칩,7440,20,0.27,7590,7970,7420,295214,134581713600
2025-03-26,396270,넥스트칩,7240,-200,-2.69,7320,7600,7230,100497,130963925600
2025-03-24,396300,세아메카닉스,2220,-25,-1.11,2245,2270,2220,51918,58806690000
2025-03-25,396300,세아메카닉스,2180,-40,-1.8,2245,2280,2175,88959,57747110000
2025-03-26,396300,세아메카닉스,2225,45,2.06,2180,2310,2165,181731,58939137500
2025-03-24,396470,워트,8660,-90,-1.03,8910,8910,8660,69484,139599200000
2025-03-25,396470,워트,8320,-340,-3.93,8680,8780,8260,178068,134118400000
2025-03-26,396470,워트,8390,70,0.84,8330,8640,8320,121490,135246800000
2025-03-24,396690,미래에셋글로벌리츠,2770,0,0.0,2770,2770,2745,26110,109708453800
2025-03-25,396690,미래에셋글로벌리츠,2740,-30,-1.08,2750,2770,2740,59155,108520275600
2025-03-26,396690,미래에셋글로벌리츠,2720,-20,-0.73,2700,2740,2700,50650,107728156800
2025-03-24,397030,에이프릴바이오,15500,230,1.51,15300,15665,15030,136695,348534488000
2025-03-25,397030,에이프릴바이오,15320,-180,-1.16,15500,15780,15200,122859,344486990720
2025-03-26,397030,에이프릴바이오,15080,-240,-1.57,15310,15440,14740,184165,339090327680
2025-03-24,398120,에스지헬스케어,2875,-80,-2.71,2970,2980,2850,75812,31839762500
2025-03-25,398120,에스지헬스케어,2835,-40,-1.39,2855,2955,2820,71438,31396774500
2025-03-26,398120,에스지헬스케어,2820,-15,-0.53,2820,2850,2795,79444,31230654000
2025-03-24,399720,가온칩스,48400,-1200,-2.42,49600,50100,48200,52535,561310288000
2025-03-25,399720,가온칩스,46500,-1900,-3.93,48700,49150,46350,86230,539275380000
2025-03-26,399720,가온칩스,46600,100,0.22,46500,46950,45500,39038,540435112000
2025-03-24,400760,NH올원리츠,3540,-15,-0.42,3525,3555,3400,29325,154938323520
2025-03-25,400760,NH올원리츠,3550,10,0.28,3550,3550,3470,44458,155376002400
2025-03-26,400760,NH올원리츠,3555,5,0.14,3550,3565,3520,33002,155594841840
2025-03-24,402030,코난테크놀로지,20200,100,0.5,20150,20500,20000,15490,231639217600
2025-03-25,402030,코난테크놀로지,20200,0,0.0,20250,20700,20050,21096,231639217600
2025-03-26,402030,코난테크놀로지,24550,4350,21.53,20600,26000,20450,1560684,281521920400
2025-03-24,402340,SK스퀘어,100300,-900,-0.89,100200,101700,99400,113662,13394870016800
2025-03-25,402340,SK스퀘어,99800,-500,-0.5,100300,102800,99600,233668,13328095988800
2025-03-26,402340,SK스퀘어,99700,-100,-0.1,99700,101400,99000,199156,13314741183200
2025-03-24,402420,켈스,5500,0,0.0,0,0,0,0,12245970000
2025-03-25,402420,켈스,5490,-10,-0.18,0,0,0,0,12223704600
2025-03-26,402420,켈스,5490,0,0.0,0,0,0,0,12223704600
2025-03-24,402490,그린리소스,15570,-160,-1.02,15730,16130,15560,61585,128700748080
2025-03-25,402490,그린리소스,14880,-690,-4.43,15700,15950,14880,128560,122997246720
2025-03-26,402490,그린리소스,15100,220,1.48,14840,15190,14710,52127,124815754400
2025-03-24,403360,라피치,7890,0,0.0,7890,7890,7890,650,27216192060
2025-03-25,403360,라피치,7780,-110,-1.39,7600,7780,7600,6,26836752120
2025-03-26,403360,라피치,7760,-20,-0.26,7780,7780,7760,65,26767763040
2025-03-24,403490,우듬지팜,1443,10,0.7,1438,1477,1426,227254,65241585552
2025-03-25,403490,우듬지팜,1425,-18,-1.25,1446,1462,1419,223276,64427761200
2025-03-26,403490,우듬지팜,1439,14,0.98,1421,1442,1413,111595,65060735696
2025-03-24,403550,쏘카,14740,-120,-0.81,14860,14860,14670,4308,484089635480
2025-03-25,403550,쏘카,14540,-200,-1.36,14740,14880,14520,9834,477521255080
2025-03-26,403550,쏘카,14500,-40,-0.28,14540,15000,14500,4988,476207579000
2025-03-24,403870,HPSP,28900,0,0.0,29000,29250,28600,411311,2413108615200
2025-03-25,403870,HPSP,29200,300,1.04,29150,29300,28750,487829,2438158185600
2025-03-26,403870,HPSP,29900,700,2.4,29450,29950,29150,494574,2496607183200
2025-03-24,404990,신한서부티엔디리츠,3115,-50,-1.58,3150,3155,3060,143645,174302578660
2025-03-25,404990,신한서부티엔디리츠,3200,85,2.73,3115,3200,3115,59234,179058828800
2025-03-26,404990,신한서부티엔디리츠,3190,-10,-0.31,3200,3205,3130,49369,178499269960
2025-03-24,405000,플라즈맵,593,-57,-8.77,634,634,591,201141,15463568492
2025-03-25,405000,플라즈맵,570,-23,-3.88,593,595,548,356221,14863801080
2025-03-26,405000,플라즈맵,585,15,2.63,588,615,579,229298,15254953740
2025-03-24,405100,큐알티,12720,-360,-2.75,12990,13000,12710,48338,156319908720
2025-03-25,405100,큐알티,12350,-370,-2.91,12750,12880,12300,45873,151772867350
2025-03-26,405100,큐알티,12400,50,0.4,12350,12510,12200,16928,152387332400
2025-03-24,405920,나라셀라,2590,-45,-1.71,2635,2695,2590,11424,33354216840
2025-03-25,405920,나라셀라,2560,-30,-1.16,2585,2640,2555,18927,32967874560
2025-03-26,405920,나라셀라,2585,25,0.98,2555,2600,2550,5941,33289826460
2025-03-24,406820,뷰티스킨,13820,220,1.62,13600,13820,13450,12906,48840432800
2025-03-25,406820,뷰티스킨,13840,20,0.14,13970,13970,13620,12643,48911113600
2025-03-26,406820,뷰티스킨,13850,10,0.07,13810,13980,13780,8109,48946454000
2025-03-24,407400,꿈비,7700,-40,-0.52,7680,8000,7510,49159,95441115000
2025-03-25,407400,꿈비,7760,60,0.78,7700,7850,7660,40911,96184812000
2025-03-26,407400,꿈비,8120,360,4.64,7760,8330,7660,93407,100646994000
2025-03-24,408900,스튜디오미르,3190,-100,-3.04,3320,3480,3190,1120423,104332567460
2025-03-25,408900,스튜디오미르,3270,80,2.51,3215,3605,3150,5294652,106949058180
2025-03-26,408900,스튜디오미르,3300,30,0.92,3275,3400,3210,960587,107930242200
2025-03-24,408920,메쎄이상,2135,10,0.47,2135,2140,2105,7563,92301291425
2025-03-25,408920,메쎄이상,2150,15,0.7,2135,2185,2135,12695,92949778250
2025-03-26,408920,메쎄이상,2130,-20,-0.93,2165,2165,2115,11005,92085129150
2025-03-24,411080,샌즈랩,7930,-70,-0.88,7990,8180,7900,103586,120921699340
2025-03-25,411080,샌즈랩,7800,-130,-1.64,8100,8110,7740,104528,118939376400
2025-03-26,411080,샌즈랩,7900,100,1.28,7800,8120,7800,115175,120464240200
2025-03-24,412350,레이저쎌,3610,-20,-0.55,3635,3695,3565,14126,31504368920
2025-03-25,412350,레이저쎌,3495,-115,-3.19,3630,3630,3490,94984,30500767140
2025-03-26,412350,레이저쎌,3475,-20,-0.57,3495,3525,3400,42525,30326227700
2025-03-24,412540,제일엠앤에스,5590,-860,-13.33,6000,6250,5410,395798,115157717350
2025-03-25,412540,제일엠앤에스,5540,-50,-0.89,5600,5790,5500,123385,114127684100
2025-03-26,412540,제일엠앤에스,5270,-270,-4.87,5460,5530,5170,365810,108565504550
2025-03-24,413300,티엘엔지니어링,980,-29,-2.87,1120,1160,858,72,1324484700
2025-03-25,413300,티엘엔지니어링,1000,20,2.04,999,1000,999,4,1351515000
2025-03-26,413300,티엘엔지니어링,999,-1,-0.1,1100,1140,850,5,1350163485
2025-03-24,413390,엠오티,9710,-340,-3.38,10010,10270,9680,599806,112443547800
2025-03-25,413390,엠오티,9240,-470,-4.84,9780,10290,9150,923355,107000863200
2025-03-26,413390,엠오티,9480,240,2.6,9120,9880,9100,814633,109780106400
2025-03-24,413630,씨피시스템,1496,-8,-0.53,1504,1504,1477,31197,57144239416
2025-03-25,413630,씨피시스템,1492,-4,-0.27,1496,1519,1475,56562,56991447332
2025-03-26,413630,씨피시스템,1500,8,0.54,1530,1548,1492,51930,57297031500
2025-03-24,413640,비아이매트릭스,12070,150,1.26,11940,12300,11800,105723,86987765800
2025-03-25,413640,비아이매트릭스,11210,-860,-7.13,11970,11990,11170,135433,80789797400
